source_city,dest_city,source_lat,source_lon,dest_lat,dest_lon,distance,weight,priority,delivery_days,delay
Chennai,Surat,13.0827,80.2707,21.1702,72.8311,1196.78744215252,29.431142623647073,high,3.24,1
Chennai,Ahmedabad,13.0827,80.2707,23.0225,72.5714,1371.808916123536,16.40427063937482,low,6.03,1
Surat,Bangalore,21.1702,72.8311,12.9716,77.5946,1042.544441001257,13.094115128516629,high,3.31,1
Ahmedabad,Surat,23.0225,72.5714,21.1702,72.8311,207.69677867075882,34.5019149801791,low,3.84,1
Delhi,Jaipur,28.7041,77.1025,26.9124,75.7873,237.5325023947467,37.986025084884055,medium,2.91,1
Jaipur,Hyderabad,26.9124,75.7873,17.385,78.4867,1095.1466068235527,17.230718362867474,low,5.31,1
Jaipur,Chennai,26.9124,75.7873,13.0827,80.2707,1607.0991969543372,38.866998035423144,low,7.9,1
Delhi,Kolkata,28.7041,77.1025,22.5726,88.3639,1317.7536030396723,37.40127977365059,high,4.17,1
Mumbai,Delhi,19.076,72.8777,28.7041,77.1025,1153.2412912502036,15.776686985464906,high,2.54,0
Pune,Bangalore,18.5204,73.8567,12.9716,77.5946,735.2269425849161,35.639788238340216,low,4.68,1
Jaipur,Mumbai,26.9124,75.7873,19.076,72.8777,920.7423599427211,0.8308916508970882,high,2.96,1
Hyderabad,Pune,17.385,78.4867,18.5204,73.8567,505.75412147804053,7.41606640227613,medium,2.06,0
Pune,Delhi,18.5204,73.8567,28.7041,77.1025,1179.4824279187978,29.724862533445787,medium,4.42,1
Ahmedabad,Bangalore,23.0225,72.5714,12.9716,77.5946,1237.044697463011,8.354465591207624,low,5.83,1
Pune,Delhi,18.5204,73.8567,28.7041,77.1025,1179.4824279187978,28.273244656387043,low,6.56,1
Kolkata,Mumbai,22.5726,88.3639,19.076,72.8777,1654.839116799172,44.80120500485371,low,8.32,1
Pune,Kolkata,18.5204,73.8567,22.5726,88.3639,1575.3760535945123,11.232008092995844,medium,4.71,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,3.644767328026728,high,1.31,0
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,25.78773332316341,medium,4.21,1
Bangalore,Kolkata,12.9716,77.5946,22.5726,88.3639,1560.6966232595826,22.673101284407853,medium,5.49,1
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,4.430469407843025,low,3.41,0
Pune,Delhi,18.5204,73.8567,28.7041,77.1025,1179.4824279187978,26.9100561160351,medium,4.84,1
Kolkata,Surat,22.5726,88.3639,21.1702,72.8311,1609.6773409097977,5.228135308224111,low,5.88,0
Bangalore,Jaipur,12.9716,77.5946,26.9124,75.7873,1561.5360482517535,21.296688742056897,low,6.18,1
Mumbai,Hyderabad,19.076,72.8777,17.385,78.4867,621.4628500760243,11.39123897377597,low,4.13,1
Delhi,Hyderabad,28.7041,77.1025,17.385,78.4867,1266.5306032844753,11.258269727653971,high,3.61,1
Hyderabad,Surat,17.385,78.4867,21.1702,72.8311,727.5456673720201,10.965660371217696,low,3.93,1
Jaipur,Mumbai,26.9124,75.7873,19.076,72.8777,920.7423599427211,47.64643601961216,low,6.38,1
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,43.796687866546684,low,5.14,1
Delhi,Jaipur,28.7041,77.1025,26.9124,75.7873,237.5325023947467,12.931902320343882,medium,1.58,0
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,22.94141647659405,low,6.51,1
Bangalore,Hyderabad,12.9716,77.5946,17.385,78.4867,499.9932408970139,43.4407862562133,low,4.13,1
Jaipur,Delhi,26.9124,75.7873,28.7041,77.1025,237.5325023947467,45.63899084146721,low,3.45,1
Pune,Chennai,18.5204,73.8567,13.0827,80.2707,914.3646912012375,3.9321046459080264,low,4.25,1
Hyderabad,Chennai,17.385,78.4867,13.0827,80.2707,515.2416343776234,4.289731915991662,medium,2.52,1
Ahmedabad,Jaipur,23.0225,72.5714,26.9124,75.7873,540.4679579970888,3.181943075880965,medium,2.34,0
Delhi,Hyderabad,28.7041,77.1025,17.385,78.4867,1266.5306032844753,10.267398743912192,low,4.67,0
Delhi,Hyderabad,28.7041,77.1025,17.385,78.4867,1266.5306032844753,31.521211403434226,low,5.84,1
Bangalore,Surat,12.9716,77.5946,21.1702,72.8311,1042.544441001257,2.811970107597987,low,3.75,0
Delhi,Bangalore,28.7041,77.1025,12.9716,77.5946,1750.1147624132104,15.364151181749843,low,6.22,0
Jaipur,Surat,26.9124,75.7873,21.1702,72.8311,705.4660945971135,8.780788924576598,low,3.85,1
Kolkata,Chennai,22.5726,88.3639,13.0827,80.2707,1358.3607154263375,29.153648695249057,low,5.78,1
Pune,Surat,18.5204,73.8567,21.1702,72.8311,313.5586084722392,21.660157524824225,medium,3.0,1
Jaipur,Mumbai,26.9124,75.7873,19.076,72.8777,920.7423599427211,35.77614589523368,low,6.21,1
Delhi,Chennai,28.7041,77.1025,13.0827,80.2707,1767.651411147008,31.37584891891937,low,7.94,1
Ahmedabad,Delhi,23.0225,72.5714,28.7041,77.1025,777.4082807469657,17.32870114764695,low,4.46,1
Delhi,Jaipur,28.7041,77.1025,26.9124,75.7873,237.5325023947467,47.95830368989193,low,4.63,1
Bangalore,Chennai,12.9716,77.5946,13.0827,80.2707,290.1720249530612,17.23455169977117,low,3.2,1
Surat,Bangalore,21.1702,72.8311,12.9716,77.5946,1042.544441001257,25.948965910535136,low,5.33,1
Pune,Mumbai,18.5204,73.8567,19.076,72.8777,120.15230196919705,22.19041572817505,medium,2.16,1
Kolkata,Surat,22.5726,88.3639,21.1702,72.8311,1609.6773409097977,29.46271889862727,low,6.8,1
Ahmedabad,Chennai,23.0225,72.5714,13.0827,80.2707,1371.808916123536,28.953097223042146,medium,5.34,1
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,2.740080920206153,medium,1.11,0
Jaipur,Kolkata,26.9124,75.7873,22.5726,88.3639,1357.7741901445263,25.41874927774934,low,5.74,1
Delhi,Mumbai,28.7041,77.1025,19.076,72.8777,1153.2412912502036,43.461059340542725,high,3.88,1
Delhi,Jaipur,28.7041,77.1025,26.9124,75.7873,237.5325023947467,24.66911573019232,low,3.09,1
Jaipur,Chennai,26.9124,75.7873,13.0827,80.2707,1607.0991969543372,41.60305910212397,low,7.77,1
Bangalore,Kolkata,12.9716,77.5946,22.5726,88.3639,1560.6966232595826,44.94351830747792,low,7.31,1
Pune,Ahmedabad,18.5204,73.8567,23.0225,72.5714,518.1260829397874,22.399022340501904,medium,2.81,1
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,42.671095778320804,high,5.35,1
Bangalore,Kolkata,12.9716,77.5946,22.5726,88.3639,1560.6966232595826,19.164488737301745,low,7.08,1
Kolkata,Mumbai,22.5726,88.3639,19.076,72.8777,1654.839116799172,35.7734320600567,low,7.35,1
Ahmedabad,Bangalore,23.0225,72.5714,12.9716,77.5946,1237.044697463011,12.348177680692629,medium,4.34,1
Delhi,Jaipur,28.7041,77.1025,26.9124,75.7873,237.5325023947467,16.61264681243174,low,3.47,1
Bangalore,Kolkata,12.9716,77.5946,22.5726,88.3639,1560.6966232595826,36.657373692095895,medium,5.25,1
Bangalore,Kolkata,12.9716,77.5946,22.5726,88.3639,1560.6966232595826,2.173836428785702,low,6.33,1
Jaipur,Mumbai,26.9124,75.7873,19.076,72.8777,920.7423599427211,48.28393058590611,low,5.98,1
Kolkata,Delhi,22.5726,88.3639,28.7041,77.1025,1317.7536030396723,34.04450934768567,high,3.79,1
Bangalore,Jaipur,12.9716,77.5946,26.9124,75.7873,1561.5360482517535,1.6725008498023584,low,5.87,1
Delhi,Jaipur,28.7041,77.1025,26.9124,75.7873,237.5325023947467,31.224811931771022,low,2.89,1
Jaipur,Chennai,26.9124,75.7873,13.0827,80.2707,1607.0991969543372,26.05957482915087,low,6.39,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,17.139323389761277,low,2.91,1
Delhi,Pune,28.7041,77.1025,18.5204,73.8567,1179.4824279187978,27.147150776352348,high,3.31,1
Ahmedabad,Chennai,23.0225,72.5714,13.0827,80.2707,1371.808916123536,2.5880213053182963,low,5.25,0
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,32.29298915671508,low,4.2,1
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,0.7993244245502432,medium,4.2,1
Kolkata,Ahmedabad,22.5726,88.3639,23.0225,72.5714,1618.8555906737163,41.150607677173326,low,7.87,1
Hyderabad,Kolkata,17.385,78.4867,22.5726,88.3639,1181.8821002123357,33.399859298417894,low,6.6,1
Jaipur,Chennai,26.9124,75.7873,13.0827,80.2707,1607.0991969543372,16.23979846949982,high,3.79,1
Ahmedabad,Bangalore,23.0225,72.5714,12.9716,77.5946,1237.044697463011,30.69450032955515,low,6.91,1
Ahmedabad,Delhi,23.0225,72.5714,28.7041,77.1025,777.4082807469657,31.378961930311856,low,5.43,1
Bangalore,Chennai,12.9716,77.5946,13.0827,80.2707,290.1720249530612,46.727568820441434,low,4.74,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,26.092020704530803,medium,3.23,1
Hyderabad,Surat,17.385,78.4867,21.1702,72.8311,727.5456673720201,48.15839713180034,high,4.81,1
Pune,Surat,18.5204,73.8567,21.1702,72.8311,313.5586084722392,36.02784045110957,low,4.11,1
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,4.922365149827083,low,3.39,0
Jaipur,Surat,26.9124,75.7873,21.1702,72.8311,705.4660945971135,40.13223404383219,low,5.09,1
Ahmedabad,Surat,23.0225,72.5714,21.1702,72.8311,207.69677867075882,21.43433858244963,low,3.2,1
Kolkata,Ahmedabad,22.5726,88.3639,23.0225,72.5714,1618.8555906737163,5.379246361612667,medium,4.69,1
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,25.724541550414326,high,2.83,1
Hyderabad,Bangalore,17.385,78.4867,12.9716,77.5946,499.9932408970139,39.86339235678194,low,5.09,1
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,27.75396378513908,medium,3.68,1
Chennai,Mumbai,13.0827,80.2707,19.076,72.8777,1033.0985122877407,45.89685535947253,high,4.78,1
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,27.916304261463637,high,3.87,1
Jaipur,Mumbai,26.9124,75.7873,19.076,72.8777,920.7423599427211,1.8544465885325883,low,3.97,0
Surat,Bangalore,21.1702,72.8311,12.9716,77.5946,1042.544441001257,22.420407537004774,high,3.27,1
Mumbai,Jaipur,19.076,72.8777,26.9124,75.7873,920.7423599427211,24.926069701034233,low,5.4,1
Pune,Ahmedabad,18.5204,73.8567,23.0225,72.5714,518.1260829397874,1.1553761851358728,low,3.16,1
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,28.230481362125435,low,3.67,1
Jaipur,Pune,26.9124,75.7873,18.5204,73.8567,953.8706763236075,9.98999968244124,high,2.52,1
Jaipur,Surat,26.9124,75.7873,21.1702,72.8311,705.4660945971135,9.530384432561638,low,3.34,0
Surat,Hyderabad,21.1702,72.8311,17.385,78.4867,727.5456673720201,4.188728108003491,low,4.15,1
Chennai,Jaipur,13.0827,80.2707,26.9124,75.7873,1607.0991969543372,16.144497141033206,low,5.96,0
Ahmedabad,Jaipur,23.0225,72.5714,26.9124,75.7873,540.4679579970888,32.979200148085376,high,3.11,1
Jaipur,Chennai,26.9124,75.7873,13.0827,80.2707,1607.0991969543372,2.6959853759694,low,5.1,0
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,25.53533115688017,low,2.65,1
Ahmedabad,Chennai,23.0225,72.5714,13.0827,80.2707,1371.808916123536,37.839873839316674,medium,4.79,1
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,5.206375758749751,low,4.32,1
Kolkata,Bangalore,22.5726,88.3639,12.9716,77.5946,1560.6966232595826,23.372092265776974,low,6.17,1
Ahmedabad,Delhi,23.0225,72.5714,28.7041,77.1025,777.4082807469657,8.489093070126483,medium,2.95,1
Bangalore,Jaipur,12.9716,77.5946,26.9124,75.7873,1561.5360482517535,47.31472601016394,medium,6.28,1
Ahmedabad,Surat,23.0225,72.5714,21.1702,72.8311,207.69677867075882,3.239083053299394,low,1.29,0
Ahmedabad,Bangalore,23.0225,72.5714,12.9716,77.5946,1237.044697463011,33.315959981235395,low,6.99,1
Delhi,Surat,28.7041,77.1025,21.1702,72.8311,941.7119249418649,18.678124218795084,low,4.78,1
Pune,Jaipur,18.5204,73.8567,26.9124,75.7873,953.8706763236075,49.32981758988839,low,5.83,1
Mumbai,Pune,19.076,72.8777,18.5204,73.8567,120.15230196919705,31.329475629620553,low,3.65,1
Delhi,Kolkata,28.7041,77.1025,22.5726,88.3639,1317.7536030396723,26.39768046661853,medium,4.27,1
Delhi,Bangalore,28.7041,77.1025,12.9716,77.5946,1750.1147624132104,36.18055056047046,medium,5.97,1
Mumbai,Kolkata,19.076,72.8777,22.5726,88.3639,1654.839116799172,14.93098428087029,low,6.06,0
Ahmedabad,Pune,23.0225,72.5714,18.5204,73.8567,518.1260829397874,32.17604889520007,medium,4.38,1
Chennai,Kolkata,13.0827,80.2707,22.5726,88.3639,1358.3607154263375,7.148060531525211,high,2.41,0
Surat,Kolkata,21.1702,72.8311,22.5726,88.3639,1609.6773409097977,20.18606513895809,high,4.16,1
Bangalore,Ahmedabad,12.9716,77.5946,23.0225,72.5714,1237.044697463011,47.39804270595767,low,6.81,1
Delhi,Pune,28.7041,77.1025,18.5204,73.8567,1179.4824279187978,34.121096339643884,high,4.47,1
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,38.66472016298252,high,3.58,1
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,39.0505790184649,low,6.83,1
Kolkata,Surat,22.5726,88.3639,21.1702,72.8311,1609.6773409097977,5.3796707403400585,medium,3.63,0
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,17.81106692830401,medium,4.24,1
Ahmedabad,Bangalore,23.0225,72.5714,12.9716,77.5946,1237.044697463011,25.108020299728768,low,6.65,1
Bangalore,Pune,12.9716,77.5946,18.5204,73.8567,735.2269425849161,43.35439213585561,high,4.81,1
Delhi,Hyderabad,28.7041,77.1025,17.385,78.4867,1266.5306032844753,37.0514251087941,medium,5.37,1
Jaipur,Pune,26.9124,75.7873,18.5204,73.8567,953.8706763236075,36.03355554239579,low,5.65,1
Kolkata,Pune,22.5726,88.3639,18.5204,73.8567,1575.3760535945123,5.8687199695144585,low,5.23,0
Ahmedabad,Mumbai,23.0225,72.5714,19.076,72.8777,439.97982267462703,44.152875817656835,low,4.71,1
Ahmedabad,Jaipur,23.0225,72.5714,26.9124,75.7873,540.4679579970888,23.155763207693827,high,2.3,1
Chennai,Pune,13.0827,80.2707,18.5204,73.8567,914.3646912012375,44.985686978305864,high,4.71,1
Delhi,Mumbai,28.7041,77.1025,19.076,72.8777,1153.2412912502036,41.793457204731006,high,4.95,1
Chennai,Mumbai,13.0827,80.2707,19.076,72.8777,1033.0985122877407,42.19965843028238,low,6.72,1
Bangalore,Mumbai,12.9716,77.5946,19.076,72.8777,845.3183856559485,35.70900757654723,low,5.49,1
Ahmedabad,Mumbai,23.0225,72.5714,19.076,72.8777,439.97982267462703,21.662600216416276,high,2.72,1
Surat,Kolkata,21.1702,72.8311,22.5726,88.3639,1609.6773409097977,19.532790535875897,high,3.63,1
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,44.0744090159263,low,6.35,1
Surat,Delhi,21.1702,72.8311,28.7041,77.1025,941.7119249418649,15.644463720797901,medium,3.52,1
Bangalore,Mumbai,12.9716,77.5946,19.076,72.8777,845.3183856559485,8.264462788253498,medium,3.08,1
Surat,Delhi,21.1702,72.8311,28.7041,77.1025,941.7119249418649,26.344734187382826,high,3.34,1
Hyderabad,Kolkata,17.385,78.4867,22.5726,88.3639,1181.8821002123357,13.545028370552384,low,5.86,1
Ahmedabad,Chennai,23.0225,72.5714,13.0827,80.2707,1371.808916123536,4.310107732281401,medium,4.06,1
Mumbai,Ahmedabad,19.076,72.8777,23.0225,72.5714,439.97982267462703,18.035248958857775,low,2.91,1
Mumbai,Jaipur,19.076,72.8777,26.9124,75.7873,920.7423599427211,20.494108157319605,low,4.16,1
Mumbai,Jaipur,19.076,72.8777,26.9124,75.7873,920.7423599427211,35.88735420763321,medium,4.59,1
Jaipur,Kolkata,26.9124,75.7873,22.5726,88.3639,1357.7741901445263,6.372724734954571,low,5.73,1
Surat,Bangalore,21.1702,72.8311,12.9716,77.5946,1042.544441001257,32.29735846321125,medium,5.09,1
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,3.746946042204897,low,4.6,1
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,25.95846603590779,low,3.3,1
Jaipur,Surat,26.9124,75.7873,21.1702,72.8311,705.4660945971135,47.75564368862226,high,4.09,1
Kolkata,Hyderabad,22.5726,88.3639,17.385,78.4867,1181.8821002123357,42.43926227569361,high,4.67,1
Delhi,Pune,28.7041,77.1025,18.5204,73.8567,1179.4824279187978,25.23559978603882,high,3.99,1
Pune,Kolkata,18.5204,73.8567,22.5726,88.3639,1575.3760535945123,46.782598835666974,high,4.79,1
Kolkata,Ahmedabad,22.5726,88.3639,23.0225,72.5714,1618.8555906737163,29.11455200163835,high,3.72,1
Chennai,Ahmedabad,13.0827,80.2707,23.0225,72.5714,1371.808916123536,8.766214684021557,medium,4.19,1
Kolkata,Surat,22.5726,88.3639,21.1702,72.8311,1609.6773409097977,31.462344614170036,medium,5.87,1
Ahmedabad,Surat,23.0225,72.5714,21.1702,72.8311,207.69677867075882,28.291135121858414,low,3.11,1
Mumbai,Delhi,19.076,72.8777,28.7041,77.1025,1153.2412912502036,49.533072584891734,low,6.93,1
Surat,Kolkata,21.1702,72.8311,22.5726,88.3639,1609.6773409097977,45.945490509732146,low,8.09,1
Delhi,Ahmedabad,28.7041,77.1025,23.0225,72.5714,777.4082807469657,48.01488181190295,medium,4.98,1
Surat,Chennai,21.1702,72.8311,13.0827,80.2707,1196.78744215252,20.745271589258458,low,5.98,1
Kolkata,Mumbai,22.5726,88.3639,19.076,72.8777,1654.839116799172,6.368219096496173,low,6.74,1
Pune,Kolkata,18.5204,73.8567,22.5726,88.3639,1575.3760535945123,38.12052534958055,medium,6.51,1
Hyderabad,Bangalore,17.385,78.4867,12.9716,77.5946,499.9932408970139,16.88365176310754,medium,2.33,0
Ahmedabad,Delhi,23.0225,72.5714,28.7041,77.1025,777.4082807469657,19.423577805353403,medium,3.51,1
Hyderabad,Kolkata,17.385,78.4867,22.5726,88.3639,1181.8821002123357,36.764614386631685,low,6.36,1
Ahmedabad,Kolkata,23.0225,72.5714,22.5726,88.3639,1618.8555906737163,28.151023215996492,medium,4.78,1
Chennai,Kolkata,13.0827,80.2707,22.5726,88.3639,1358.3607154263375,1.1497414327773847,medium,2.87,0
Kolkata,Ahmedabad,22.5726,88.3639,23.0225,72.5714,1618.8555906737163,27.005770326952987,high,4.26,1
Chennai,Delhi,13.0827,80.2707,28.7041,77.1025,1767.651411147008,2.574716060182298,low,5.59,0
Kolkata,Pune,22.5726,88.3639,18.5204,73.8567,1575.3760535945123,9.642982240898455,medium,4.22,1
Chennai,Hyderabad,13.0827,80.2707,17.385,78.4867,515.2416343776234,17.42969486785432,low,3.83,1
Mumbai,Hyderabad,19.076,72.8777,17.385,78.4867,621.4628500760243,40.59215036366892,low,5.06,1
Mumbai,Ahmedabad,19.076,72.8777,23.0225,72.5714,439.97982267462703,36.34254466840402,low,4.21,1
Chennai,Jaipur,13.0827,80.2707,26.9124,75.7873,1607.0991969543372,35.726501598452096,high,4.74,1
Surat,Pune,21.1702,72.8311,18.5204,73.8567,313.5586084722392,26.456068299008553,low,3.58,1
Delhi,Chennai,28.7041,77.1025,13.0827,80.2707,1767.651411147008,31.166512351855808,low,7.26,1
Surat,Delhi,21.1702,72.8311,28.7041,77.1025,941.7119249418649,24.670847784296353,high,2.96,1
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,20.599738138814647,low,3.63,1
Ahmedabad,Hyderabad,23.0225,72.5714,17.385,78.4867,879.4982034294342,18.65465554986433,low,4.21,1
Mumbai,Surat,19.076,72.8777,21.1702,72.8311,232.91522940116425,4.095163786195383,low,1.37,0
Bangalore,Ahmedabad,12.9716,77.5946,23.0225,72.5714,1237.044697463011,38.59651990849436,high,5.0,1
Jaipur,Ahmedabad,26.9124,75.7873,23.0225,72.5714,540.4679579970888,2.7114095793030755,medium,2.8,1
Kolkata,Delhi,22.5726,88.3639,28.7041,77.1025,1317.7536030396723,10.549941774010527,medium,4.33,1
Hyderabad,Delhi,17.385,78.4867,28.7041,77.1025,1266.5306032844753,47.99321094324197,medium,6.37,1
Ahmedabad,Bangalore,23.0225,72.5714,12.9716,77.5946,1237.044697463011,4.092911660908198,low,5.43,1
Pune,Surat,18.5204,73.8567,21.1702,72.8311,313.5586084722392,16.372692226275795,low,3.58,1
Bangalore,Kolkata,12.9716,77.5946,22.5726,88.3639,1560.6966232595826,25.03419319111692,low,7.16,1
Hyderabad,Kolkata,17.385,78.4867,22.5726,88.3639,1181.8821002123357,40.2678450106961,high,4.15,1
Kolkata,Jaipur,22.5726,88.3639,26.9124,75.7873,1357.7741901445263,4.397193914268052,medium,3.74,0
Delhi,Mumbai,28.7041,77.1025,19.076,72.8777,1153.2412912502036,15.932720290417674,low,4.94,1
Bangalore,Delhi,12.9716,77.5946,28.7041,77.1025,1750.1147624132104,1.392213905449309,low,6.26,0
Hyderabad,Chennai,17.385,78.4867,13.0827,80.2707,515.2416343776234,44.082375582930176,medium,4.47,1
Delhi,Surat,28.7041,77.1025,21.1702,72.8311,941.7119249418649,33.85595996027131,low,6.04,1
Ahmedabad,Kolkata,23.0225,72.5714,22.5726,88.3639,1618.8555906737163,19.38448195996397,low,6.81,1
Hyderabad,Mumbai,17.385,78.4867,19.076,72.8777,621.4628500760243,4.017642435835132,high,1.47,0
Surat,Hyderabad,21.1702,72.8311,17.385,78.4867,727.5456673720201,18.873845980223436,high,2.96,1
Bangalore,Mumbai,12.9716,77.5946,19.076,72.8777,845.3183856559485,45.63870734501038,high,4.42,1
Chennai,Mumbai,13.0827,80.2707,19.076,72.8777,1033.0985122877407,23.587979874603974,low,4.84,1
Pune,Surat,18.5204,73.8567,21.1702,72.8311,313.5586084722392,34.78647881569379,medium,3.49,1
Bangalore,Mumbai,12.9716,77.5946,19.076,72.8777,845.3183856559485,22.373093513553307,medium,4.44,1
Pune,Jaipur,18.5204,73.8567,26.9124,75.7873,953.8706763236075,23.788584243697823,low,5.57,1
Hyderabad,Pune,17.385,78.4867,18.5204,73.8567,505.75412147804053,39.118435731431624,low,3.99,1
Pune,Ahmedabad,18.5204,73.8567,23.0225,72.5714,518.1260829397874,1.9134033409804985,low,3.13,1
Surat,Jaipur,21.1702,72.8311,26.9124,75.7873,705.4660945971135,18.62641893321915,medium,3.7,1
Chennai,Kolkata,13.0827,80.2707,22.5726,88.3639,1358.3607154263375,24.3051381662205,medium,5.21,1
Hyderabad,Kolkata,17.385,78.4867,22.5726,88.3639,1181.8821002123357,34.67463354206294,medium,5.25,1
Hyderabad,Ahmedabad,17.385,78.4867,23.0225,72.5714,879.4982034294342,27.511385622782146,high,4.21,1
Surat,Pune,21.1702,72.8311,18.5204,73.8567,313.5586084722392,22.875030641649975,medium,2.55,1
Jaipur,Delhi,26.9124,75.7873,28.7041,77.1025,237.5325023947467,37.842167131707356,medium,3.53,1
Bangalore,Pune,12.9716,77.5946,18.5204,73.8567,735.2269425849161,13.456655015995448,low,4.56,1
Jaipur,Chennai,26.9124,75.7873,13.0827,80.2707,1607.0991969543372,34.31706716435158,high,4.02,1
Delhi,Bangalore,28.7041,77.1025,12.9716,77.5946,1750.1147624132104,16.098933336856316,low,6.53,1
Delhi,Surat,28.7041,77.1025,21.1702,72.8311,941.7119249418649,16.0963225422233,low,4.36,1
Delhi,Pune,28.7041,77.1025,18.5204,73.8567,1179.4824279187978,22.148500033744092,low,6.0,1
